book_id,user_id
121408,528f8e3516cd2f4b8184a5b6801d66a5
24705,528f8e3516cd2f4b8184a5b6801d66a5
24705,4937884e137afaa45446be1d2b760116
262054,4937884e137afaa45446be1d2b760116
11254250,d372dcd4ee2cb61ee92fe3b827ad4d2f
6389704,9d9827929f51654a247eb1aaffa20a7e
693971,ef2372f1b42e9e21bc331f3f546559d6
122884,158feec3653e979acd18c0c427027dda
24705,13a8074a4cf64337edcf084b30b9a72a
170668,fc0a0792fd1c30427acdbfecbf5b0a20
11254250,8c63d10403736e95aee06f47017aab95
25337548,8d05420db5a5ef6d521d3fda5ec5ba81
16074533,8d05420db5a5ef6d521d3fda5ec5ba81
18599852,8d05420db5a5ef6d521d3fda5ec5ba81
11254250,1d3dc93c7e44b2708062e30e9bd511bf
122125,246eac0ca4d02e73d8768a5acb9b89d7
178810,246eac0ca4d02e73d8768a5acb9b89d7
900067,246eac0ca4d02e73d8768a5acb9b89d7
156808,f39d62bebd5a0fcee8d79be358ef170d
770614,caebbfe21c8c74249b22f53e3253fbbb
68645,037c382333b7084ccee4cdec7401de90
821099,037c382333b7084ccee4cdec7401de90
511527,30a338533ba0445b58852b5dacc8836e
262054,0798656e97ab07f23a5163c59cf95424
656650,0798656e97ab07f23a5163c59cf95424
6389704,df93ecb3a601940a3fa9defccfd41a8b
138798,be3f867b0ad729bad77a4af4026b1957
770614,849092c05aa91a2f831f0b854cffde13
17671883,c494289215aa8edf5a781dfa08ee098c
17683798,c494289215aa8edf5a781dfa08ee098c
6389704,1db3451012fb86d830848fd3c92d7c64
13440720,9ece969fdfbcea1d659cadfd329020a8
122125,2930b671017714eab10078c2717e8c70
6389704,2930b671017714eab10078c2717e8c70
169413,7f53a15cd376316554f92033831bdb4b
68645,2d24b2085592fad117e7bf97066c2ed0
20454110,cdf2096ea5bc866bf29cf85570b66275
38969,22e062dd468f4c68666781d3a5379ddd
6389704,22e062dd468f4c68666781d3a5379ddd
2161796,0b728822f09e09459f928daf432a7ea1
2238798,0b728822f09e09459f928daf432a7ea1
122125,0b728822f09e09459f928daf432a7ea1
21996358,0b728822f09e09459f928daf432a7ea1
2161802,0b728822f09e09459f928daf432a7ea1
15989343,0b728822f09e09459f928daf432a7ea1
13588380,0b728822f09e09459f928daf432a7ea1
11254250,0b728822f09e09459f928daf432a7ea1
8138330,9cc96fbca17a5746a8272d181d46bc63
2089822,6e2563836dd28375e0cc671e0dd11ab5
12899633,6e2563836dd28375e0cc671e0dd11ab5
1241382,6e2563836dd28375e0cc671e0dd11ab5
2861160,6e2563836dd28375e0cc671e0dd11ab5
262054,6e2563836dd28375e0cc671e0dd11ab5
122125,6e2563836dd28375e0cc671e0dd11ab5
11903,6e2563836dd28375e0cc671e0dd11ab5
850339,b081c9aa7adb9cdbb0dc676376d3c816
80680,70fd7b91953f86c2c27a15da63efb130
821099,6952c1e636efa52cea2e463b51b0b67b
6469790,a5444dc45fcae50a7fc8e32570ab3484
80680,a5444dc45fcae50a7fc8e32570ab3484
34942689,b5f937e40b9cb0e2eecb4ba2365e2019
770614,831448abacf58762a058978292e11a04
16049707,6917531cb01f0fdee105abf4aebc5899
511527,6917531cb01f0fdee105abf4aebc5899
615277,723a2a35783fadad2a4f2e00c5e639d7
122125,723a2a35783fadad2a4f2e00c5e639d7
900067,723a2a35783fadad2a4f2e00c5e639d7
80680,9ce9e7ec4190f02c1845bb8f619e3986
122125,2dfb2133e413706fa9a054b6a456d7cb
29093194,5856e676034538043704b00a810e70f5
18812101,5856e676034538043704b00a810e70f5
6389704,57140f13a2aa40225d475fdd22b693b9
25233,9e325fa532d5a32ee570109424a1d6e8
839564,354df2e61b89b0145033f199606adbc8
900067,db93544dec0545742402f51e3e5eb725
6469790,db93544dec0545742402f51e3e5eb725
31247841,7882af1eb95acebce28113dbeafb63d1
12559676,7882af1eb95acebce28113dbeafb63d1
488019,b3339e93450363e6fc61e60f5ba022bf
371125,507984aed8c94e98186b6ef21a5abe53
900067,7673e2cf787978e68883d0584a4e2797
170668,7673e2cf787978e68883d0584a4e2797
169413,7673e2cf787978e68883d0584a4e2797
821099,a5b703f47ba48f4227e044958ab17d99
18599852,a5b703f47ba48f4227e044958ab17d99
34296805,2d43e0a1f7e9c0946fdf7f71fddbf7a8
262054,b76b7dba9f8282895078255d61b0d66c
563901,b76b7dba9f8282895078255d61b0d66c
6389704,1334b3d018ca4532028707dadfd362eb
169413,b1097c446c319a9cd8d683a4eed76ff7
31247841,8bf745a1e2b3ec721ad079990111f114
11254250,8bf745a1e2b3ec721ad079990111f114
18599852,8bf745a1e2b3ec721ad079990111f114
1997146,60e7eb202461d5cb1764a275860739fa
735365,60e7eb202461d5cb1764a275860739fa
8138330,15e34740c835a0f8e822d18baff93a7d
1351766,b560c29cd5fb99a546eaaaf938796120
608412,b62e7452ce0cebbd1cfed2fe5b6852a5
3998670,b62e7452ce0cebbd1cfed2fe5b6852a5
122125,39d43e1efaf5bab5146501f0e1d0baf1
511527,6b9d88f7d1e6a7b8e56b541b65eee3bb
693971,8f72cad9d6575cf07fce2129712af8a9
122125,a25108c1ace9b889eadc3e71995d8f4f
1298441,a25108c1ace9b889eadc3e71995d8f4f
27431021,181d71656a197e41993c217703d4e748
11254250,faafa17fe073354874a703d44c2e774a
821099,7600a294adf8f1dc5b5d9ec1b4ce3448
6389704,386fa3fa766a5fbb777cbc2f594725a0
171230,f0a08ed11cc8f6e0985ca3497eed0119
511527,1a8db358578612605b1b3dbf83a3ed75
31247841,99f6733d4346e5135cafc5ac673c2618
25753099,99f6733d4346e5135cafc5ac673c2618
10950055,99f6733d4346e5135cafc5ac673c2618
56730,bb88527d0cf05352400e90f7dae62c7e
1709870,bb88527d0cf05352400e90f7dae62c7e
23215466,0c316fe9475f27445f79eda1c44d1eec
32962903,b6e3bd19e5deb282d78d6ed27b5015ab
186223,50bebbd6534088bcfaa2352a9c9f86a4
122125,00c9b42a033f99e817d990a6ae4681e4
7866583,4d76dbfeddaaad80761edebb7644f9f8
18599852,d5162c04a9cfa879131a7bb9ea84f09b
295663,1438e9d543622d16e8ad64a282b897aa
169413,4a090dd353ce545818043d739fd8c87c
337170,af1e6d55c50ec2e4ca6c4075ad4c7fc3
169413,af1e6d55c50ec2e4ca6c4075ad4c7fc3
10304858,bb063ff23ac230b839ea6764c0b5b7a3
511527,bb063ff23ac230b839ea6764c0b5b7a3
3332425,bb063ff23ac230b839ea6764c0b5b7a3
1223119,bb063ff23ac230b839ea6764c0b5b7a3
821099,f58e8e6e69732c357c71e986743ba4f7
122884,f58e8e6e69732c357c71e986743ba4f7
295663,d6351c177800f63939130f46bb063f44
6389704,60981949a261af65699ce82ab41c3ca2
1213927,16486a6783ed09143a580529ccaf064e
270136,fa6264769046ec0e7100c24a81b59803
607593,fa6264769046ec0e7100c24a81b59803
4119709,fa6264769046ec0e7100c24a81b59803
1060790,bc7a8806c3e0f9ee7758442922c8676f
34296805,d69af39d109e26554a2aaaae8038d483
11254250,fe98d4a167f0aefdde5d6d49d80ac4d8
27833683,b043b474b404097df8f0e0926ebd48f9
18317569,072805a8dca384239161319a489b31c6
419409,9d7b5eefa1170767c990b472b8c39160
511527,feccf1739c1d0194ddb15156d3b896ab
735365,6270a23df508c82122a1247cc9a13b07
511527,7ebb82dd21f64b79b65f7c78823160e9
538711,beae76e6db7c2527fc645b9f7780f22f
11254250,7bd2b95a84cf5dd622d287de39540161
6389704,7bd2b95a84cf5dd622d287de39540161
11903,e50a12cbe288fc9f20c0773e63970ab4
707710,247894b52370e2d7c5929d749b51018a
948035,247894b52370e2d7c5929d749b51018a
27821637,bc02c6871d1607fcf65fccb4cfb2b15b
770614,c4f655f2ed79599a9259d7762313f3f3
24705,063d2b3e197ced889c6b4ff90f125a32
1653655,69a3f4aa6b8feabb24b39544731ee7aa
7877889,64a80decfbf5dbe45966afbfde125a3f
16049707,736d1c03b7a49b254cb0a655100a66b2
23848024,e5011de7eb456187d66674f26b1172a0
171230,aecf39f001225ffc491daece9066c11f
190674,aecf39f001225ffc491daece9066c11f
821099,da4bb1caf6f67718ec692c96a5735e74
1653655,d94d8de2a1220ab5b843040d3e3e92d5
11254250,d7457385ffbf660c49a537a083a52039
138798,b56a79469299b9dd55288709dfc9c46c
11903,acfaab2cb6c1c88c00b8bdbba1ed0e1c
821099,acfaab2cb6c1c88c00b8bdbba1ed0e1c
169413,acfaab2cb6c1c88c00b8bdbba1ed0e1c
821099,1a211da28b1e7d04e218082a6cba2c43
511527,1a211da28b1e7d04e218082a6cba2c43
11254250,30bbeb03bc03332629d529287b4b9335
170668,14ea78d43c0a440cd2de9f3fdaa3daf6
1694036,9712651a982a97acd805742a8c41082e
27431021,e78736b8b367dd22a4f6ce89ad761e6d
2160248,e8179c53478919a025ad43f1719bb423
15798653,e8179c53478919a025ad43f1719bb423
169413,3d2eff525eb297d5492d463e6aa9b226
11254250,65a0c353061a4432c9acf6c2babc1f3b
615277,eaa75b148439f8265c9b208012b5d863
1709870,eaa75b148439f8265c9b208012b5d863
1477466,eaa75b148439f8265c9b208012b5d863
200890,8fda322a72d04a412d09a1d7c2450082
19264179,8fda322a72d04a412d09a1d7c2450082
494748,8fda322a72d04a412d09a1d7c2450082
469082,a2812837665232a36f1abeccdf2af32d
1653655,e584d7ce66ce79443307057e4afc5eec
3221003,d4a4abe4567976cd53c92935ce389aff
13282570,d4a4abe4567976cd53c92935ce389aff
11903,439486a53e796ad0a807ab35ed9714ca
24705,5193278bf99f2853bf5cf02887e1b105
6677,3477afc4febb2a1f212bc25140e54693
11254250,3477afc4febb2a1f212bc25140e54693
11903,1a4eeeddcf390be6d3820fde01986abf
1583032,1a4eeeddcf390be6d3820fde01986abf
9476783,1a4eeeddcf390be6d3820fde01986abf
171230,1a4eeeddcf390be6d3820fde01986abf
122125,b11fb9f8b16ed8c8021fcc2a193a6016
511527,9dc096ad8a27cb3d6fd40fdcbc93674b
1572887,4fdf8e419e36ae2e82bc44376768e280
18079754,d4b748a0d0c412cdcbf72174ce71d0c4
11254250,5e5c64fc222f15742de525ac186d890a
407129,b1a6705504ff1d547be1c3c0ff991406
169413,11913636d9d6502eea0b351479ab2df1
6389704,fe8b8b471fe2852c58496a3879de6804
511527,fe8b8b471fe2852c58496a3879de6804
68645,9b1843c7b71b85eb1c40181fd5aaadeb
598596,419dfd723edeb5e27f50aa2382f9aa86
27414439,419dfd723edeb5e27f50aa2382f9aa86
1158980,419dfd723edeb5e27f50aa2382f9aa86
34387869,419dfd723edeb5e27f50aa2382f9aa86
488019,419dfd723edeb5e27f50aa2382f9aa86
12846739,419dfd723edeb5e27f50aa2382f9aa86
2361807,419dfd723edeb5e27f50aa2382f9aa86
602376,419dfd723edeb5e27f50aa2382f9aa86
17265260,419dfd723edeb5e27f50aa2382f9aa86
1155230,419dfd723edeb5e27f50aa2382f9aa86
3998670,419dfd723edeb5e27f50aa2382f9aa86
27876456,419dfd723edeb5e27f50aa2382f9aa86
10594678,419dfd723edeb5e27f50aa2382f9aa86
13440720,419dfd723edeb5e27f50aa2382f9aa86
15814494,419dfd723edeb5e27f50aa2382f9aa86
1566413,419dfd723edeb5e27f50aa2382f9aa86
1527311,419dfd723edeb5e27f50aa2382f9aa86
1192629,419dfd723edeb5e27f50aa2382f9aa86
28251384,419dfd723edeb5e27f50aa2382f9aa86
1653655,419dfd723edeb5e27f50aa2382f9aa86
27833683,419dfd723edeb5e27f50aa2382f9aa86
690955,419dfd723edeb5e27f50aa2382f9aa86
18317569,419dfd723edeb5e27f50aa2382f9aa86
21996358,419dfd723edeb5e27f50aa2382f9aa86
25176892,419dfd723edeb5e27f50aa2382f9aa86
18079754,419dfd723edeb5e27f50aa2382f9aa86
11254250,419dfd723edeb5e27f50aa2382f9aa86
169413,419dfd723edeb5e27f50aa2382f9aa86
6389704,cdfc13bc850e1b9f6d437154089ad119
138798,b6dba627548d53f5e525f5b0659bb2b7
690955,a6d2293f4d6542e2edb335eab2daad39
6389704,896039062acd31e7e4943dc274c1f503
23848144,94782320baa1c75dd4b69ae32f7d8716
12907991,94782320baa1c75dd4b69ae32f7d8716
27431021,296a7e4285f2e9283b53c3c260e0535a
8138330,e31a42068a918723080104231c4e9138
8131067,e31a42068a918723080104231c4e9138
29230977,2bc9e1a3b2351e89cbe12d0f35fe3e00
68645,7b55719deb836c27b9f16445bf5edc89
11903,07310edcff872a117652aaa0544844e0
853979,07310edcff872a117652aaa0544844e0
6389704,4d1a070fee3b157e78e8fd3239261abf
819076,86e262d26ea2be9aab2a5849239c8c81
34138355,74e2d4b0e22cd260011a7f82c0fba300
25753099,864d21e4b9cf3543485cdaccb48c91e4
26067539,864d21e4b9cf3543485cdaccb48c91e4
20924260,1465b531ea4e827d33a51e9d4f4b2925
821099,d8d8e7d0f21eef325dc2cd16bb049087
122125,f4b6d2a5c5d45382aa1ccfe9d9a4a2aa
2089846,f4b6d2a5c5d45382aa1ccfe9d9a4a2aa
371125,f4b6d2a5c5d45382aa1ccfe9d9a4a2aa
169413,f4b6d2a5c5d45382aa1ccfe9d9a4a2aa
156808,f4b6d2a5c5d45382aa1ccfe9d9a4a2aa
11254250,f4b6d2a5c5d45382aa1ccfe9d9a4a2aa
1653655,f4b6d2a5c5d45382aa1ccfe9d9a4a2aa
11689243,a4e49916f79a9e0a7ef125c412f493da
17566910,a4e49916f79a9e0a7ef125c412f493da
925735,a4e49916f79a9e0a7ef125c412f493da
21900699,af00dbd9492f61292779995f82dedb30
6590989,feafbae6a2cf100c84a712edd03e930d
24705,feafbae6a2cf100c84a712edd03e930d
18317569,293c70456849902a074117ec57e1b50d
122125,ade5b1838d0219ed51fdf76618d8daf5
25337548,d4aa052fd92060c7ee2f9425e5dfa738
68645,9e2bf21555813fa87a066916ed1c1537
929904,f64d51d98bfccd274cb719287257a6a3
122125,65e437063fd5c4b14917bb57454ae3b5
11254250,e6e6777092b11fca6caa9982df40b1cd
16074533,7029a935606967b95926ee76eb6f3f62
511527,465db133a0f56ac0c53f09a0788b673e
22747840,d30e071135f4e5ef30c4ef8c2c5ae5e8
18431753,d30e071135f4e5ef30c4ef8c2c5ae5e8
17971676,d30e071135f4e5ef30c4ef8c2c5ae5e8
12559676,d30e071135f4e5ef30c4ef8c2c5ae5e8
21996358,d30e071135f4e5ef30c4ef8c2c5ae5e8
171230,d30e071135f4e5ef30c4ef8c2c5ae5e8
645967,d2a459e7814e95124a20d892f8cc9192
2406358,d2a459e7814e95124a20d892f8cc9192
18317569,f7a0624b271819037259ac2d7e058bef
511527,e2f83b7a971bf2d0c9002386bb958ba5
821099,e2f83b7a971bf2d0c9002386bb958ba5
11106089,e2f83b7a971bf2d0c9002386bb958ba5
821099,c16c9edc0f7e3c273b8ecafbab8d3f37
23215466,4c0c0c92fa54a780b8b387f37f1973ed
6677,2e6937c6f390114e138747accf78f083
6469790,59aadd9854da0404f60d61ef2b839e35
11903,8cb786eb2770dfdca2a056d4510af3bb
1052804,f36e3273dd6ef8a06c4c36d13444b765
200890,98d91da5f0fbe0081112ae9328dc4c53
6389704,8ecb62223e97e012e343aeb5496fb599
11254250,9adf5413d7cc99ce8c7723b4f1b1e4aa
18599852,713ed9a38c36a38eb3fca28518d861aa
1787258,0e76eae7363de6ee6bdd122449ccbcdb
23848144,df61a477333212839016f5cc5fbb3343
2861160,a9091e712f89280c3012684ec029d2a5
29506721,e177e5c8c25ed36bc82d3ac5a63c203a
6389704,bdbf6ec1c387b74ca065a48d96b65caf
1477466,4e9637ec192a3dd93250d4373333a6a8
735365,650c6c7b1a47e8bb10b3a3c6c40e2101
3316863,650c6c7b1a47e8bb10b3a3c6c40e2101
735365,5f810668d480d4ba0717c4deefa9e7ee
11254250,5f810668d480d4ba0717c4deefa9e7ee
1213927,5f810668d480d4ba0717c4deefa9e7ee
190674,910ba8b7713d2bab95682a8f99ccaf05
122125,73fe252243e1a82acc7b407f12114d91
24396255,6928d59f1201de8b1a553b5703ff8300
11254250,f900d349bac3f97ae15f6c07de74057d
9327082,f900d349bac3f97ae15f6c07de74057d
690955,f900d349bac3f97ae15f6c07de74057d
23611479,055d12870f6cdad1eaaf789fead6eee3
13601659,53e0abed801872cf2e15ff0516ffdbcc
11903,ea5f9095010887595c51fc88ed97a76f
122125,1de61d57807c871724b8d0ce8adcf176
11903,1de61d57807c871724b8d0ce8adcf176
6590989,1de61d57807c871724b8d0ce8adcf176
1477466,70b0400af75bf4cfc4c146812d73aec5
7598284,230e36aec46f9afd2dd293b7ae22adc8
6389704,f18e9a17737c79e96b197362451c1610
295663,84f0846041ce4cb392abbd71ccd23426
11254250,287160341e5fdffe4ea2304f83258098
6389704,287160341e5fdffe4ea2304f83258098
206161,78293e85489cd5e9af2fbf83c8b4d2dc
6389704,db258e9a7d2c795ca698406966293d83
511527,c20a4ccba3461dba27d55e31ccbdc888
11903,b17398ac0becebec6472ab9b710f79ca
122884,aed252e2a116725771ce7682b0012032
900067,aed252e2a116725771ce7682b0012032
18317569,2dfefd28990c5f41db022073c2d77e33
821099,5a37dbf6bf0e1247f177bbebf53893eb
122125,5a37dbf6bf0e1247f177bbebf53893eb
68645,f9433aba0caeef8a7bd9b8eba6d63c87
1052804,429bf5591bfc1dec425567de1b200f37
11254250,86e0459811fba65593f6d1717c6cbd14
18812101,83925732ea1b2bdac209e7f5f5ecf084
16225459,9ff15680dd102e44bf798e405fb36b34
1957320,1e5ccdb85e9c13481d83db60b4c9aad6
6389704,e0b057e5d6f8aca229192901f79c0485
6389704,9f973a952ff52b7ce66192abba515d3c
1425766,9f973a952ff52b7ce66192abba515d3c
11756933,20a294ec2b45fc9f2491ee661e3b5761
11254250,60f653f2e7ce0fb46f6a3538e990888f
412382,60f653f2e7ce0fb46f6a3538e990888f
290457,60f653f2e7ce0fb46f6a3538e990888f
18317569,7c92a9ae2fccdca56afa45e7a8340acb
15798653,7c92a9ae2fccdca56afa45e7a8340acb
11689243,7c92a9ae2fccdca56afa45e7a8340acb
11254250,01440fb716fea39f34f015d036809ca5
1425766,7a84e1c101c960a5f9f7897e60833388
11254250,86b01d48d8a2be8edf45fd7fc1d28446
774611,05a9bc6aa3513d0c43f3167bb16de8e2
2161802,2d90a70661cc2bb79af7cf12a067724a
371125,2d90a70661cc2bb79af7cf12a067724a
2846076,e3ffa571d1cebc44a2ebacafe1d6ea4a
850339,d4a726e2cb256291f883e78ee297c565
511527,d4a726e2cb256291f883e78ee297c565
3296446,d4a726e2cb256291f883e78ee297c565
7635165,24e756295335797b47663f9d045a4c3a
169413,ab80fd767f187f797b2f4bd2be6ecb40
511527,d8cab9af9c3e569f2d44ba5a6a4fc467
6389704,85262e721151b0c9da4c7f693d679bdb
31247841,d7c7232113e0ab8dabae2419ca2cbf8f
1223119,d7c7232113e0ab8dabae2419ca2cbf8f
16255131,d7c7232113e0ab8dabae2419ca2cbf8f
6389704,d7c7232113e0ab8dabae2419ca2cbf8f
11903,d7c7232113e0ab8dabae2419ca2cbf8f
6469790,a2f38c2c607f53e5c46b9b4271c4c5a9
821099,db05a80a831fcf55dc8a2dea3fb2ed76
184760,a06d87a6ff1cb4b18bbc155bd855d053
1060790,3f34db4cd4bbf2c44a616ec8dc21e741
7117523,f792fd449c99ec8b5bd54f3376e955c6
31934705,ef70bed2011f1dd7aaed820a04ec6eac
18317569,ef70bed2011f1dd7aaed820a04ec6eac
29434866,4e8d001d6e4c81953e361303860113cd
15864322,4e8d001d6e4c81953e361303860113cd
22749778,4e8d001d6e4c81953e361303860113cd
15778542,4e8d001d6e4c81953e361303860113cd
169413,1484e0cadd1bb0f6a2ede757c250a1ab
11903,e7648c09391210e5061b1517441f3a1d
4908114,d8dd78897b85b870f60980fcc1d98442
11254250,8cd1467d8e7d8605c46cb33ee8cb7909
19156005,480564a6be18fc8d0046963a1b2f10dd
16255131,480564a6be18fc8d0046963a1b2f10dd
18317569,58f8db31131353c19b851e7f57e9acc3
1653655,29554423ebc2bbe69d1533890677ee7b
3053663,007797a5ff2de44b6e8aa3987027b09d
23215466,e1dca2447a1f85d9862eca3cabccf683
821099,304b647c41dc38fdf6cc24f5896ebd82
6389704,57ac7feb0161aa251003162f87a7f25f
170668,5a1c96dd718e1033ad42d1516a7bf301
11254250,dfb81ea2be5dc5820ddbb5028abfee28
1653655,3fd461546a279bff6da8ef5a9df45da0
262054,2f80e7b2d7262c0e99f490b7489fe394
770614,2f80e7b2d7262c0e99f490b7489fe394
6389704,f08490440c7ab03fb3630087c948a594
511527,27c240e14da1d5261320052b1cf50246
577557,367a965e2068a4c22a860e6dd563d2bf
18281464,5781d9937a31c15fabf62bd009b04b7d
41559,fa93d2e5887b364fa34a3fc40ef64f82
977529,60554ff8c997d023deb31df2a6b30726
494748,60554ff8c997d023deb31df2a6b30726
6469790,60554ff8c997d023deb31df2a6b30726
122125,8c2810c24ad739ab589e2f8e0c542294
122125,5b03aa9978172d7d48164c0f3c8184ab
6389704,06359547762ef158ccceb4e73abf0e38
2089846,00809f14dfb891485d459c63b6f2f73e
1665128,00809f14dfb891485d459c63b6f2f73e
68645,015e8e7a18f878686a2f3723ffd96df6
1135914,4ab1608b4f2f749d59aee76a2ee37789
1060790,7d22f6adc22c3b6487683fcd54c3ac61
735365,b9b02b6b1a4b96be73d7e983651caca8
511527,b9b02b6b1a4b96be73d7e983651caca8
170668,3288b6816bfa121700018d79a20af127
3252778,5ad67423a5435bd2fa07b08eec6689ac
13588380,171e17ec537afc9e3548d1002072937a
17334484,171e17ec537afc9e3548d1002072937a
4664326,171e17ec537afc9e3548d1002072937a
38969,171e17ec537afc9e3548d1002072937a
11254250,046f8d91429fa7c80f4a8dc013bb5631
1425766,c35c910913af576ee466028477991e00
6877975,c35c910913af576ee466028477991e00
11903,fa58a44c1032c91995d51edca82bbf21
1605730,a89b99964675bfbd8bb9646937800a4d
3519532,a45404d90d9ce6d1cd2a8db80a433098
563901,a45404d90d9ce6d1cd2a8db80a433098
156808,a45404d90d9ce6d1cd2a8db80a433098
6389704,575737c9efc1c3018a407d58fcc493e4
1653655,78467539d31dd84fc2fec51f4b7092b8
6389704,78467539d31dd84fc2fec51f4b7092b8
511527,fe3c28d62ce32ff775bfef8253b9a550
25337548,505291f9069e46528783c8fe7cd19483
25753099,505291f9069e46528783c8fe7cd19483
18599852,ba56dbc58614b17b56b09aca1f4aff2e
122125,ba56dbc58614b17b56b09aca1f4aff2e
2418590,ba56dbc58614b17b56b09aca1f4aff2e
511527,4ac616f31732bb8e6b5255ccbe240f90
1223119,4ac616f31732bb8e6b5255ccbe240f90
6389704,86de4e93982d924f47f3b1371a2536ad
770614,6ab71c3a02e97934b2aa8400eda30eba
169413,e4e14b67455a4427ddbcda4ad726a86a
6389704,4cb9fc4eb879f08af32efa0a9f63f057
821099,c69bdadc67a07c058f4e73c5838fb50e
581878,9d9a896ecc783d99e64b929baa42dc06
690955,4ab88b6b8f86c03ab951da2d77f5cef9
346293,e49b364200a2842d3d3a34dc25edbc90
821099,09807115450c9c2b7de093eaa8476dc7
121408,8fecf8300a3243741232a13aefa16253
8138330,fdccf4f630fe1c174d626a3b63198aa6
