book_id,title,publication_year,average_rating,genre
1722689,"Naoki Urasawa's Monster, Volume 13: The Escape (Naoki Urasawa's Monster, #13)",2008,4.42,COMICS
1126397,"Planet Ladder, Volume 1",2002,3.55,COMICS
28589535,Snow Blind #2,2016,3.59,COMICS
35177537,"ВОЛЯ: The WILL (Воля, #1)",2017,4.23,COMICS
24612651,The Inker's Shadow,2015,3.76,COMICS
17561441,The Fearless Defenders #1,2013,3.55,COMICS
31429253,Deadpool (1997-2002) #57,"",4.29,COMICS
14539934,"Dungeons & Dragons: Forgotten Realms Classics, Volume 3",2012,3.48,COMICS
552431,Lobo's Back's Back!,1998,4.11,COMICS
11079079,Alien,2010,3.49,COMICS
34442320,A Process of Drastically Reducing One's Expectations,2017,4.27,COMICS
1211347,"The Flash: The Fastest Man Alive, Volume 2: Full Throttle",2007,3.57,COMICS
15981921,Mig blir du snart kär i,2010,3.73,COMICS
1001769,A-Next Volume 1: Second Coming,2006,3.63,COMICS
25781398,Piatra sangelui,2015,2.11,COMICS
27415230,Milagreiro,2015,3.47,COMICS
6915479,Sur les frontières (Valérian #13),1988,3.69,COMICS
18687902,Alice In Wonderland #2,2012,3.47,COMICS
27073969,Nameless #3,"",3.89,COMICS
19539420,"Amazing X-Men, Volume 1: The Quest for Nightcrawler",2014,3.79,COMICS
28818580,Ape & Armadillo Take Over The World: TOON Level 3,2016,3.77,COMICS
13637111,"Peter Panzerfaust, Vol. 1: The Great Escape","",3.80,COMICS
8437232,"Rocky, Volym tio (Rocky, #10)",2006,4.10,COMICS
25614403,Captain Midnight Volume 6 Marked for Death--Reign of the Archon,2015,3.12,COMICS
6550234,X-Men Legacy: Salvage,2009,3.68,COMICS
16077425,Cenizas,2012,3.97,COMICS
10826269,"フェアリーテイル 25 [Fearī Teiru 25] (Fairy Tail, #25)",2011,4.46,COMICS
2161337,"Snow Drop, Volume 4 (Snow Drop, #4)",2004,3.87,COMICS
16048942,"NARUTO -ナルト- 63 (Naruto, #63)",2012,4.39,COMICS
29539580,Paola Crusoé #2 : La distancia,2016,3.10,COMICS
1782210,"LogoLounge 2: 2,000 International Identities by Leading Designers",2006,3.78,COMICS
9524531,Naruto Vol. 19: Pewaris,2005,4.38,COMICS
17454124,Akuma De Sourou Vol.1,"",4.03,COMICS
1169597,"Ranma ½, Vol. 5 (Ranma ½ (US 2nd), #5)",2003,4.13,COMICS
3422722,"Tom Strong, Book 6",2008,3.78,COMICS
28180725,"Orange 2 (オレンジ, #2)",2015,4.49,COMICS
184873,The Chickens Are Restless,"",4.36,COMICS
7774748,"Pahat unet (Avaruusagentti Valerianin seikkailuja, #0)",1991,3.19,COMICS
3113344,Senpai To Kanojo 1,"",3.19,COMICS
25457630,DC Comics: Divergence FCBD 2015 Edition,2015,3.54,COMICS
30838629,School Judgement Volume 1,"",3.36,COMICS
17137645,"DC Universe Presents, Vol. 2: Vandal Savage",2013,3.17,COMICS
1461703,Maybe... Maybe Not Again!,2005,3.70,COMICS
28765232,黒執事 XXIV [Kuroshitsuji XXIV],2016,4.37,COMICS
13296110,"Karneval, Vol. 6 (Karneval, #6)",2012,4.34,COMICS
21517540,Afterlife with Archie #5: Escape From Riverdale,2014,4.15,COMICS
31706429,Dokgo,2015,4.43,COMICS
25165248,Assassination Classroom Vol. 1,2015,4.32,COMICS
628698,"Gare Aux Gaffes Du Gars Gonflé (Gaston Classique, #R3)",1973,4.26,COMICS
1149901,"The Shazam! Archives, Vol. 1",1999,4.11,COMICS
17311861,X-Men First Class: The New Recruit,2010,3.50,COMICS
22052806,"Sailor Moon, Vol. 02",2014,4.43,COMICS
740630,The Flash:  Stop Motion,2004,3.76,COMICS
18359946,"Storm Season (Derrick Storm Graphic Novels, #2)",2014,3.83,COMICS
1739593,Buddha 1: Kapilawastu,2007,4.14,COMICS
25952277,"31 I Dream, Band 02",2015,3.96,COMICS
12354201,Teen Boat!,2012,3.52,COMICS
24236087,君がいなきゃダメって言って 1 (Kimi ga Inakya Damette Itte #1),2014,3.52,COMICS
18323840,"Sin City 5, Valores familiares",2005,3.88,COMICS
11381132,"Le Septième Code (Yoko Tsuno, #24)",2005,3.39,COMICS
10765633,"Lovey Dovey, Vol. 05","",3.83,COMICS
23486218,Mafalda 7,"",4.55,COMICS
10927354,"Secret Sweetheart, Tome 3",2008,3.74,COMICS
31435962,Die Kitty Die,2016,4.42,COMICS
33260401,I am a hero in Osaka,"",3.05,COMICS
23341614,Barakamon 5 (Barakamon #5),2015,4.33,COMICS
16153486,シドニアの騎士 8,2012,4.09,COMICS
1001530,"Nightwing: Love and Bullets (Nightwing Vol. II, #3)","",3.93,COMICS
30975470,"Бесобой. Том 5. Метро (Бесобой, #5)",2016,4.25,COMICS
23646858,Sam Zabel and the Magic Pen,2014,3.77,COMICS
20614545,Tuer Velasquez,2009,3.52,COMICS
18310474,Uncanny X-Men #10 (MARVEL NOW!),2013,3.89,COMICS
6871534,Le Bandard Fou,1976,3.54,COMICS
16233481,Bart Simpson Big Shot,2013,3.69,COMICS
17465076,Science: A Discovery in Comics,2013,4.15,COMICS
2178787,"Catwoman, Vol. 7: Catwoman Dies",2008,3.85,COMICS
31665211,Archie (2015-) #11,"",3.83,COMICS
31676684,True Stories of a Fictional Girl: Memoirs of a Phone Sex Operator #1,2013,4.00,COMICS
6404506,"Switch Girl!!, Tome 1",2008,4.00,COMICS
13614099,Hellcyon,2012,2.75,COMICS
31278636,Overwatch #8: Old Soldiers,2016,4.18,COMICS
27947955,Spawn Resurrection Vol. 1,"",3.58,COMICS
5711,Combat Zone: True Tales of GI's in Iraq,2005,2.82,COMICS
15800496,"Naoki Urasawa's 21st Century Boys, Volume 2 (21st Century Boys, #2)",2013,4.25,COMICS
36222976,"Onepunch-Man ワンパンマン 11 [Wanpanman 11] (Onepunch-Man, #11)",2017,4.31,COMICS
6184899,"Air Gear, Vol. 13 (Air Gear, #13)",2009,4.19,COMICS
13636,Flesh-Colored Horror,2005,4.09,COMICS
6325283,"Pig Bride, Vol. 02",2009,4.01,COMICS
7607149,Artichoke Tales,2010,2.92,COMICS
34618625,"Demon, volume 1",2016,3.73,COMICS
36064023,Kalp ve Beyin,2017,4.39,COMICS
30311923,Los dientes de la eternidad,2016,3.45,COMICS
20619107,Nowhere Men #1,2012,3.62,COMICS
2506037,"The Other Side of the Mirror, Volume 2",2008,3.86,COMICS
724327,"Tintín: El loto azul (Tintin, #5)","",4.04,COMICS
2352936,"Ai Hime ~ Ai to Himegoto, Vol. 02","",4.12,COMICS
24240137,Il giovane Lovecraft,2013,3.73,COMICS
20485954,The World's Mightiest Mortal!,2014,3.57,COMICS
54740,10 años con Mafalda,2005,4.59,COMICS
461067,Siege at Blue Mountain: Book Five in the Elfquest Graphic Novel Series,1994,4.39,COMICS
4051791,"Adieu, Chunky Rice",2006,3.80,COMICS
16145973,"Loveless (2-in-1), Vol. 4",2013,4.37,COMICS
18596996,"MAGI Vol. 02 (MAGI, # 2)",2013,4.33,COMICS
8930220,Bleach Vol. 33: The Bad Joke,2010,4.23,COMICS
18528779,Ichiro's Ghost Stories Vol. 1,2013,4.03,COMICS
25661598,X-Men: First Class Vol. 1 issue #6,2008,3.50,COMICS
237556,Rising Stars: Born in Fire,2002,4.15,COMICS
23454188,"Vertiges de Quito: Les aventures extraordinaires de l'auteur, sa famille et son chat en Amérique du Sud",2014,4.29,COMICS
1847966,"Modern Toss. Jon Link, Mick Bunnage",2004,4.29,COMICS
26162038,Deadpool (2008-2012) #900,"",3.96,COMICS
1258107,"Showcase Presents: Metal Men, Vol. 1",2007,3.97,COMICS
294983,"Rurouni Kenshin, Volume 21",2005,4.44,COMICS
812481,The Transformers: Greatest Battles of Optimus Prime and Megatron,2007,3.00,COMICS
23238112,La Célibataire survivante,2014,3.81,COMICS
19513137,"Bakuman。, Vol. 1: Dreams and Reality","",4.19,COMICS
13557826,Hijos de La Alhambra: los viajes de Alexandre Ícaro,2012,3.07,COMICS
598638,"Top 10, Vol. 1",2001,4.10,COMICS
24994488,The Amazing Spider-Man #122,1973,4.50,COMICS
27881908,The Beauty #6,2016,4.07,COMICS
31700354,"Monthly Girls' Nozaki-kun, Vol. 3","",4.48,COMICS
33858812,One-Punch Man Vol. 5,2017,4.50,COMICS
33974973,"フェアリーテイル 62 [Fearī Teiru 62] (Fairy Tail, #62)",2017,4.13,COMICS
629112,In Search of Reagan's Brain (A Doonesbury Book),"",4.00,COMICS
34594080,My Little Pony: Movie Prequel,2017,3.21,COMICS
24113679,Wet Moon Volume 5: Where All Stars Fail To Burn,"",4.31,COMICS
1827873,"Asterix el Galo (Astérix le Gaulois, Book 1)",1995,4.16,COMICS
1609290,Kariage Kun 18,1998,3.82,COMICS
33585539,"Spread, Vol. 4: Outside",2017,3.54,COMICS
25431732,"Der Jäger (Sherlock Fox, #1)",2014,3.50,COMICS
8266643,Fu and Dragon Vol. 1,2010,3.00,COMICS
4036916,"Ikigami: The Ultimate Limit, Volume 1 (Ikigami, #1)",2009,3.89,COMICS
8408981,"Lair of the Bat Monster (Dragonbreath, #4)",2011,4.25,COMICS
17367912,Marvels: Η εποχή των θαυμάτων,2009,4.21,COMICS
9530895,Wonder Woman: Circle,2009,3.88,COMICS
35690073,Trinity (2016-) #10,2017,3.50,COMICS
3430822,Lover's Pledge,2008,3.68,COMICS
33164618,Disney Star vs The Forces of Evil: Deep Trouble: Comics Collection,2017,3.88,COMICS
368749,Fallen Angel: The Premiere Collection,2007,4.20,COMICS
8510977,Fruits Basket #21,2008,4.48,COMICS
19515125,الامبراطور المجنون (Lucky Luke #45),"",3.84,COMICS
18711980,Sex Criminals #1: Suzie Down in the Quiet,2013,3.81,COMICS
26211572,Mockingbird: S.H.I.E.L.D. 50th Anniversary #1,2015,4.03,COMICS
30108771,X-Men '92 (2016-) #3,"",3.10,COMICS
35118743,Jem and the Holograms Vol. 4: Enter The Stingers (Jem and the Holograms (2015-)),"",3.65,COMICS
11662173,The Strange Case of Mr. Hyde Volume 1,2012,3.62,COMICS
28680946,"Attack on Titan 12 (Attack on Titan, #12)",2016,4.52,COMICS
8899761,Sale or Return Bride,2009,3.90,COMICS
1799501,The Mystery Of The Blue Train,"",3.06,COMICS
1575373,"The Thanos Quest: Book Two: Games and Prizes (The Thanos Quest, #2)","",4.11,COMICS
3314013,"Prince Valiant, Vol. 8: Prince of Thule","",4.41,COMICS
15982189,Kindai Renai,1996,3.54,COMICS
10474310,Nemesis,2011,3.50,COMICS
12738283,Fred Basset Yearbook 2012,2011,3.82,COMICS
13478799,"Bilježnica smrti 3: Žestoka trka (Bilježnica smrti, #3)",2012,4.42,COMICS
25688979,"Paths & Portals (Secret Coders, #2)",2016,3.90,COMICS
26129258,The Mighty Thor (2015-) #1,2015,4.27,COMICS
22911868,"Antares. Volume 5, Episode 5","",4.01,COMICS
8446214,Boku no Hatsukoi wo Kimi ni Sasagu - Secret Unrequited Love (Volume 7),2007,4.17,COMICS
6502647,Chronicles of Solomon Kane,2009,3.81,COMICS
6131593,Doraemon Buku Ke-3,1992,4.36,COMICS
35151831,Batman Arkham: Mister Freeze (Batman (1940-2011)),"",3.27,COMICS
18404441,Batman/Deathblow: After the Fire,2014,2.90,COMICS
22926032,تن تن و دریاچه کوسه ها,2001,3.51,COMICS
836963,The Originals,2004,3.11,COMICS
302699,Brat Pack,2003,3.73,COMICS
18879423,"Orao bez kandži (Kolorka, #25).",2013,3.64,COMICS
6315355,"Un drôle de père, Tome 1",2008,4.07,COMICS
7319650,"Transformers: The IDW Collection, Volume 1",2010,4.24,COMICS
15741015,"赤き月の廻るころ　第１巻 (Akaki Tsuki no Meguru Koro, #1)",2011,3.52,COMICS
12074038,Les Aventures de Tintin: Le Secret de la Licorne,1989,4.26,COMICS
25066819,Inhumans: Attilan Rising,2016,3.34,COMICS
28117390,"The Walking Dead, Issue #151",2016,4.13,COMICS
10814410,My Boyfriend is a Vampire 1,"",4.10,COMICS
25014853,Avengers & X-Men: Axis,"",2.93,COMICS
23155448,The Shadow Now,2014,3.30,COMICS
25387790,"Doctor Who: The Eleventh Doctor, Vol. 3: Conversion",2015,3.80,COMICS
14743013,La Corda d'Oro Volume 17,"",4.04,COMICS
15803882,"Bakuman, Volume 19: Decision and Delight",2013,4.35,COMICS
12450035,"Sora Log, Vol. 04",2010,4.27,COMICS
8912776,Toys in the Basement,2010,3.16,COMICS
12104785,The Emerald Maze,2012,4.01,COMICS
19885046,2000 AD Presents Sci-fi Thrillers,"",2.94,COMICS
29524370,Rat Queens #15,"",4.03,COMICS
7356279,The Killer Condom,2009,3.80,COMICS
3275502,Minima! 1,2008,3.16,COMICS
26031288,Asterix and the Missing Scroll,2015,3.68,COMICS
750131,"+Anima 4 (+Anima, #4)",2007,4.25,COMICS
1975097,The Ghost Who Walks,2003,4.20,COMICS
367362,Persepolis Vol. 2,2004,4.42,COMICS
33283268,Reggie and Me (2016-) #1,"",3.81,COMICS
34661229,Star Wars: Darth Maul (2017-) #2,"",4.15,COMICS
23867263,Arkham Manor (2014-) #1,"",3.44,COMICS
6304266,"The Darkness: Accursed, Volume 1",2009,3.67,COMICS
30629698,"Assassination Classroom 7 (Assassination Classroom, #7)",2016,4.33,COMICS
13643099,Sakamichi No Apollon: 6,2010,4.42,COMICS
27970789,Copperhead #1,"",3.83,COMICS
141486,"Supergirl and the Legion of Super-Heroes, Vol. 3: Strange Visitors from Another Century",2006,3.59,COMICS
19495091,Beyond the Shadows: Thorgal Vol. 3 (Thorgal (Cinebook)),"",4.09,COMICS
866729,"The Incredible Hulk, Vol. 1",2002,3.71,COMICS
451987,Oh My Goddess! Volume 5,2007,3.98,COMICS
27864388,Serenity: Leaves on the Wind #1,"",4.08,COMICS
18165246,Chemin perdu,2013,3.60,COMICS
15904721,Teaching Reading Comprehension with Graphic Texts: An Illustrated Adventure,2013,4.11,COMICS
26040541,"Billy Bat, Vol. 11",2015,4.26,COMICS
29202423,Batman by Scott Snyder & Greg Capullo Box Set,"",4.27,COMICS
2087181,Happy Mania Volume 6,"",4.00,COMICS
791731,Daredevil vs. Bullseye,2004,3.69,COMICS
92143,Bone: The Complete Edition,2010,4.42,COMICS
2155910,To Heart Volume 3,2004,3.57,COMICS
9600474,The Lavender Leotard,2007,3.55,COMICS
17927468,"The Doll's House (The Sandman, #2)","",4.44,COMICS
31145185,"Spill Zone (Spill Zone, #1)",2017,4.06,COMICS
8154917,If 'n Oof,2010,3.88,COMICS
13330623,"Lunch Lady and the Picture Day Peril (Lunch Lady, #8)",2012,4.26,COMICS
26618489,"Barcelona (Ekhö Monde Miroir, #4)",2015,3.92,COMICS
6744178,Hikaru's Go 1: Holy Meeting,2004,4.10,COMICS
25701402,"Empire, Vol. 1",2015,3.91,COMICS
425246,The Summer of Love,2003,3.43,COMICS
569847,"Kaze Hikaru, Vol. 6",2007,4.35,COMICS
6463676,"Tsubasa: Those with Wings, Omnibus 3","",4.08,COMICS
382081,"Global Warning (Nancy Drew: Girl Detective, #8)",2007,3.81,COMICS
110162,"Spider-Man's Tangled Web, Vol. 1",2002,3.79,COMICS
25743539,"Orphan Black, Vol. 1",2015,3.54,COMICS
359322,Bizenghast: Falling Into Fear,"",4.38,COMICS
7509312,Crows Vol. 2,2010,4.00,COMICS
2378749,Short-Tempered Melancholic and Other Stories,2008,3.77,COMICS
17796672,Amazing Spider-Man (1999-2013) #36,2001,3.93,COMICS
74929,"Hellsing, Vol. 08 (Hellsing, #8)","",4.36,COMICS
18121287,Naruto n. 20: Naruto vs Sasuke,2004,4.39,COMICS
26192731,Tsubasa Omnibus 8,2016,4.21,COMICS
10317561,In the Wilds,2011,4.48,COMICS
13532247,"Unnatural Habitats (Sweet Tooth, #5)","",4.15,COMICS
808948,Hypnotic Tales,"",4.00,COMICS
29957346,Ο πόλεμος των Σοφών,"",3.46,COMICS
30129547,Con Mans Spectrum #0 (FCBD 2016),2016,3.67,COMICS
18074666,Pyhän diilerin ilmestys (Blast #2),2012,4.30,COMICS
25479661,Kaptara #2,2015,3.69,COMICS
24821319,"Un loup est un loup (Tome, #1)",2015,3.11,COMICS
1603907,The Frank Ritza Papers,2004,3.31,COMICS
28952209,"Shadowman, Vol 4: Miedo, Sangre y Sombras",2015,2.73,COMICS
555469,"Trigun Maximum Volume 1: Hero Returns (Trigun Maximum, #1)",2004,4.31,COMICS
35696015,Green Lanterns (2016-) #22,2017,3.93,COMICS
10737,"Archie Americana Series: Best of the Fifties, Vol. 1",1995,3.95,COMICS
2115980,Hai Miiko! 4,2002,4.36,COMICS
4593968,Chacha Chaudhary and Attack on Sabu,"",3.42,COMICS
18720244,Kylmä päiväntasaaja,1993,3.79,COMICS
8544767,"UFO Baby 1 (UFO Baby, #1)",2001,4.13,COMICS
1598263,"Rebirth, Volume 10",2004,4.04,COMICS
23009775,Thor - Luojapommi,2014,4.25,COMICS
29985973,"A&A: The Adventures of Archer & Armstrong, Volume 1: In the Bag",2016,3.55,COMICS
20352652,Uudisraivaajat,2013,3.80,COMICS
25480352,Headlocked: The Last Territory (Headlocked #2),"",4.45,COMICS
107030,Batman: War Crimes,2006,3.47,COMICS
26143516,"What's Your Sign, Girl?",2015,4.44,COMICS
36287271,America #7,2017,3.97,COMICS
34372347,Serenity: No Power in the 'Verse #5,"",3.94,COMICS
30845727,Deadpool (1997-2002) #22,"",3.75,COMICS
25932646,Omnibus I,2015,4.00,COMICS
30976771,"Berserk, Volume 12 (Berserk #12)",2016,4.60,COMICS
546540,"X-Factor Visionaries: Peter David, Vol. 1",2005,4.04,COMICS
13548517,Star Wars: Honor and Duty,2006,3.42,COMICS
15745890,Watchmen,1987,4.35,COMICS
4336592,Head First Web Design,2008,3.81,COMICS
6671498,My 1/3 Boyfriend,"",3.66,COMICS
1015311,"Love Hina, Vol. 01",2002,3.73,COMICS
23879729,Deathstroke (2014-) #2,2015,4.22,COMICS
279075,Garfield: Bigger Than Life,"",4.20,COMICS
16098774,Simma!,2011,3.00,COMICS
23657454,"Awkward (Awkward, #1)",2015,4.05,COMICS
23012607,"Earth 2: World's End Vol. 1 (Earth 2: World's End, #1)",2015,3.53,COMICS
18399849,"君に届け 21 [Kimi ni Todoke 21] (Kimi ni Todoke: From Me to You, #21)",2014,4.20,COMICS
22343907,Project Black Sky: Secret Files,2014,3.36,COMICS
34386575,"Harrow County, Vol. 1: Assombrações sem Fim",2016,4.05,COMICS
32192861,Captain Harlock. Dimension Voyage 1,2016,4.03,COMICS
18775119,"Monster: Perfect Edition, Vol. 1",2014,4.53,COMICS
13561,彼方から 3,1993,4.40,COMICS
20895652,Hilda e il troll,2014,4.14,COMICS
1630497,"I.N.V.U., Volume 3",2003,3.85,COMICS
28076494,All-New X-Men (2015-) #1,"",3.49,COMICS
100094,Midnight Nation,2004,4.07,COMICS
11699351,"Renaissance (Grand Prix, #1)",2010,3.76,COMICS
555418,エルフェンリート 2 [Elfen Lied 2],2002,4.12,COMICS
174536,Buffy the Vampire Slayer: A Stake to the Heart (Buffy the Vampire Slayer Comic #7 Buffy Season 1),2004,3.73,COMICS
2789640,"Showcase Presents: Challengers of the Unknown, Vol. 2",2008,3.54,COMICS
23907404,Batman/Superman #17,"",3.89,COMICS
22291265,Batman: The Long Halloween #1,"",4.33,COMICS
30505206,"ぐらんぶる（１） [Guran Buru 1] (Grand Blue, #1)","",3.84,COMICS
21912388,"Sanduguan ng Sangkalawakan! (Kikomachine Komix, #10)",2014,4.38,COMICS
1041763,"Elephantmen, Vol. 1: Wounded Animals",2007,3.83,COMICS
1080110,Great Lies to Tell Small Kids,2005,3.91,COMICS
24110768,Joker's Asylum: The Joker #1,"",3.67,COMICS
30981057,Deadpool (1997-2002) #32,"",3.83,COMICS
23072105,If This Be Sin,2014,4.05,COMICS
30626541,誤算で不幸な後日談 [Gosan de Fukou na Gojitsudan],2015,3.44,COMICS
27067501,Sabrina the Teenage Witch #0: Collector's Edition (Sabrina the Teenage Witch Vol. 2),"",4.14,COMICS
2113067,"Last Laughs: Cartoons About Aging, Retirement...and the Great Beyond","",3.26,COMICS
34504730,"The Beauty, Vol. 3",2017,3.66,COMICS
33019754,Civil War II: Gods of War,"",3.00,COMICS
18307444,Henchmen vol. 1,2013,4.00,COMICS
12082688,Ender's Game Ultimate Collection,2012,4.34,COMICS
26067592,"Midnighter, Vol. 1: Out",2016,3.76,COMICS
17571455,"Magi: The Labyrinth of Magic, Vol. 2",2013,4.33,COMICS
10339175,"O.P.A. (Largo Winch, #3)",2004,3.85,COMICS
107018,"Batman: No Man's Land, Vol. 5","",4.14,COMICS
6359689,Marvel Europa,2007,4.00,COMICS
29238621,"Au coeur de Fukushima, tome 1",2016,3.48,COMICS
32049843,Superhelden (100 Seiten),2016,3.27,COMICS
22718309,"7 Soldados de la Victoria, Volumen Uno (Seven Soldiers of Victory, #1)",2014,3.79,COMICS
13528807,"Deadpool MAX, Volume 3: Second Cut",2012,3.34,COMICS
30970856,Marvel Horror (Marvel Ultimate Graphic Novels Collection),2016,3.18,COMICS
1185608,99 Ways to Tell a Story: Exercises in Style,2006,3.85,COMICS
22391215,Blade of Immortal 27,2014,4.17,COMICS
569111,満月をさがして 2,2002,4.25,COMICS
23116516,"'68, Volume 4: Rule of War",2015,4.00,COMICS
18454417,Off the Leash: The Secret Life of Dogs,2013,4.31,COMICS
25302144,Albert the Alien 1: New in School,2014,4.00,COMICS
7317149,Outlaw: The Legend Of Robin Hood,2009,3.63,COMICS
6509441,30 Days of Night: Light of Day,2009,3.84,COMICS
25435891,Arrow: Season 2.5 (2014-) #18,"",3.76,COMICS
418082,"Comic Book Encyclopedia: The Ultimate Guide to Characters, Graphic Novels, Writers, and Artists in the Comic Book Universe",2004,3.46,COMICS
21900318,Khaal - Cronache di un imperatore galattico,2014,3.37,COMICS
2249189,Halo: Uprising,2009,3.94,COMICS
1807523,Machine Man,1988,3.38,COMICS
31812382,Velvet,"",4.39,COMICS
13485604,Garoto Mickey,2011,3.73,COMICS
25748884,Hiyokoi 01,2015,4.16,COMICS
35107116,Wonder Woman (2016-) #22,"",3.65,COMICS
16147186,Naruto 62:  皹 〈ナルト 巻ノ62〉,2012,4.37,COMICS
8598513,Papillon Volume 7,"",3.97,COMICS
7191184,DOUBT vol. 01,2009,3.81,COMICS
24852599,Gli amatori,2014,3.88,COMICS
23488480,Batwoman #35,"",2.31,COMICS
1414864,"Death Note, Tome 4",2007,4.38,COMICS
29202402,Squadron Supreme (2015-) #4,"",3.11,COMICS
357555,"Red River, Vol. 18 (Red River, #18)",2007,4.47,COMICS
26720105,"B.P.R.D. Hell on Earth, Vol. 13: End of Days",2016,4.02,COMICS
15774184,Wild Children,2012,3.42,COMICS
20795119,Metaphase,2015,4.00,COMICS
34999813,APOCALIPSIS 2 : PESADILLAS AMERICANAS,2017,4.60,COMICS
19262312,Lobon joulumankeli,1995,4.09,COMICS
3251354,Star Wars Omnibus - Early Victories,2008,3.47,COMICS
7309945,Where Bold Stars Go to Die,2009,3.48,COMICS
13608167,Kolekcionar,2010,4.11,COMICS
15826964,Town Boy,2012,3.88,COMICS
27251142,Back to the Future: Untold Tales and Alternate Timelines (Back to the Future #1),2016,3.79,COMICS
13612842,Aurore,2011,3.56,COMICS
25447729,Convergence: Infinity Inc. #1,"",3.09,COMICS
18745442,Bunda Teresa,2013,3.95,COMICS
36235499,Miyako - Auf den Schwingen der Zeit 10,"",4.29,COMICS
11066468,Echo: The Complete Edition,2011,4.12,COMICS
32594364,Barefoot Gen Vol. 4: Bangkit Dari Abu,2016,4.32,COMICS
15834849,Hiroshima - A Cidade da Calmaria,2012,3.98,COMICS
13411876,Savage Garden (Savage Garden #4),"",4.22,COMICS
26264572,"Teen Titans Go! 1: Party, Party!",2015,3.00,COMICS
330746,"InuYasha: Good Intentions (InuYasha, #3)",2003,4.27,COMICS
98454,"Kabuki, Vol. 6: Scarab, Lost in Translation",2002,4.30,COMICS
26526319,WRAITH,2015,4.09,COMICS
25319032,E is for Extinction: Warzones,2016,2.91,COMICS
107053,Batman: The Dailies 1943-1946,2007,3.84,COMICS
